Company Name,Job Title,Location,job_category,salary_in_inr
EPAM,Data Engineer,Hyderabad,Data Engineer,1115191.0
Indium Software,Data Engineer,Hyderabad,Data Engineer,340008.0
Gap Inc.,Data Engineer,Hyderabad,Data Engineer,930041.0
ICICI Bank,Data Engineer,Hyderabad,Data Engineer,681900.0
Agile CRM,Data Engineer,Hyderabad,Data Engineer,312884.0
Siddharth Technologies,Data Engineer,Hyderabad,Data Engineer,503667.0
infrasoft technologies,Data Engineer,Hyderabad,Data Engineer,580000.0
Collins Aerospace,Data Engineer,Hyderabad,Data Engineer,575000.0
TEKsystems,Data Engineer,Hyderabad,Data Engineer,904395.0
NTT DATA,Data Engineer,Hyderabad,Data Engineer,123455.0
Aspion Technologies,Data Engineer,Hyderabad,Data Engineer,661762.0
XYZ (Turkey),Data Engineer,Hyderabad,Data Engineer,3000000.0
WE 4 IT Services,Data Engineer,Hyderabad,Data Engineer,482344.0
ProArch,Data Engineer,Hyderabad,Data Engineer,1251537.0
Google,Data Engineer,Hyderabad,Data Engineer,450000.0
PepsiCo,Data Engineer,Hyderabad,Data Engineer,1210770.0
Novartis,Data Engineer,Hyderabad,Data Engineer,308220.0
University of Hyderabad,Data Engineer,Hyderabad,Data Engineer,667797.0
rvdfgdfvd,Data Engineer,Hyderabad,Data Engineer,433128.0
IdeaSpark,Data Engineer,Hyderabad,Data Engineer,1016376.0
ITC Infotech,Data Engineer,Hyderabad,Data Engineer,1340000.0
CGI,Data Engineer,Hyderabad,Data Engineer,244344.0
Persistent Systems,Data Engineer,Hyderabad,Data Engineer,497268.0
PrimEra Medical Technologies,Data Engineer,Hyderabad,Data Engineer,500000.0
BizViz Technologies,Data Engineer,Hyderabad,Data Engineer,507118.0
Croyant Software Technologies,Data Engineer,Hyderabad,Data Engineer,621583.0
Tata Consultancy Services,Data Engineer,Hyderabad,Data Engineer,353144.0
Tiger Analytics,Data Engineer,Hyderabad,Data Engineer,1513462.0
Ramesh Tondon,Data Engineer,Hyderabad,Data Engineer,564000.0
Neudesic,Data Engineer,Hyderabad,Data Engineer,1611735.0
AROHA TECHNOLOGIES,Data Engineer,Hyderabad,Data Engineer,621588.0
Zen3 Infosolutions,Data Engineer,Hyderabad,Data Engineer,1035971.0
Gramener,Data Engineer,Hyderabad,Data Engineer,1553957.0
Google,Data Engineer,Hyderabad,Data Engineer,2239808.0
HSB Group,Data Engineer,Hyderabad,Data Engineer,515829.0
Joany,Data Engineer,Hyderabad,Data Engineer,259536.0
SAAS Staffing Solutions,Data Engineer,Hyderabad,Data Engineer,429214.0
Apple,Data Engineer,Hyderabad,Data Engineer,1472350.0
Salesforce,Data Engineer,Hyderabad,Data Engineer,1008975.0
CoreCompete,Data Engineer,Hyderabad,Data Engineer,1191367.0
Dataflix,Data Engineer,Hyderabad,Data Engineer,361758.0
Avnitr,Data Engineer,Hyderabad,Data Engineer,564313.0
Codecsoft IT Services,Data Engineer,Hyderabad,Data Engineer,628945.0
Byteridge Software,Data Engineer,Hyderabad,Data Engineer,1500000.0
Landmark IT Solutions,Data Engineer,Hyderabad,Data Engineer,1562895.0
DBS Asia Hub 2,Data Engineer,Hyderabad,Data Engineer,854151.0
IBM,Data Engineer,Hyderabad,Data Engineer,120000.0
PayPal,Data Engineer,Hyderabad,Data Engineer,1035971.0
Tata Consultancy Services,Data Engineer,New Delhi,Data Engineer,649541.0
IBM,Data Engineer,New Delhi,Data Engineer,601475.0
dunnhumby,Data Engineer,New Delhi,Data Engineer,1320578.0
Amazon,Data Engineer,New Delhi,Data Engineer,1115191.0
LTI,Data Engineer,New Delhi,Data Engineer,502442.0
Paytm,Data Engineer,New Delhi,Data Engineer,1196790.0
Genpact,Data Engineer,New Delhi,Data Engineer,381786.0
NCR,Data Engineer,New Delhi,Data Engineer,625768.0
Decision Point,Data Engineer,New Delhi,Data Engineer,430538.0
Coforge,Data Engineer,New Delhi,Data Engineer,1555930.0
Lumiq (India),Data Engineer,New Delhi,Data Engineer,501180.0
Fractal,Data Engineer,New Delhi,Data Engineer,1165059.0
NatWest Group,Data Engineer,New Delhi,Data Engineer,3141490.0
Ameriprise,Data Engineer,New Delhi,Data Engineer,813912.0
Intelegencia,Data Engineer,New Delhi,Data Engineer,870393.0
MakeMyTrip,Data Engineer,New Delhi,Data Engineer,1204567.0
Capgemini,Data Engineer,New Delhi,Data Engineer,1200000.0
Innovaccer,Data Engineer,New Delhi,Data Engineer,447475.0
nThrive,Data Engineer,New Delhi,Data Engineer,837753.0
OYO,Data Engineer,New Delhi,Data Engineer,1100000.0
Nokia,Data Engineer,New Delhi,Data Engineer,1000000.0
Elucidata (MA),Data Engineer,New Delhi,Data Engineer,690356.0
Mastercard,Data Engineer,New Delhi,Data Engineer,1648788.0
EXL Service,Data Engineer,New Delhi,Data Engineer,644930.0
Optum,Data Engineer,New Delhi,Data Engineer,1108068.0
Nagarro,Data Engineer,New Delhi,Data Engineer,526709.0
UnitedHealth Group,Data Engineer,New Delhi,Data Engineer,947195.0
ZS Associates,Data Engineer,New Delhi,Data Engineer,883697.0
Skuad,Data Engineer,New Delhi,Data Engineer,585269.0
ABC,Data Engineer,New Delhi,Data Engineer,692532.0
Webhelp,Data Engineer,New Delhi,Data Engineer,916326.0
Atlan,Data Engineer,New Delhi,Data Engineer,1331269.0
Lumen,Data Engineer,New Delhi,Data Engineer,699469.0
Zomato,Data Engineer,New Delhi,Data Engineer,3162981.0
Optum Global Solutions,Data Engineer,New Delhi,Data Engineer,986536.0
Octro,Data Engineer,New Delhi,Data Engineer,856020.0
MapmyIndia,Data Engineer,New Delhi,Data Engineer,270780.0
Fidelity Investments,Data Engineer,New Delhi,Data Engineer,1062087.0
IHS Markit,Data Engineer,New Delhi,Data Engineer,917271.0
Evalueserve,Data Engineer,New Delhi,Data Engineer,838524.0
Tokopedia,Data Engineer,New Delhi,Data Engineer,1364409.0
Freelancer,Data Engineer,New Delhi,Data Engineer,1271011.0
Axtria,Data Engineer,New Delhi,Data Engineer,470004.0
TO THE NEW,Data Engineer,New Delhi,Data Engineer,641374.0
Q3 Technologies,Data Engineer,New Delhi,Data Engineer,759321.0
Urban Company,Data Engineer,New Delhi,Data Engineer,1589903.0
Maven Wave Partners,Data Engineer,New Delhi,Data Engineer,1377267.0
HCL Technologies,Data Engineer,New Delhi,Data Engineer,358214.0
Accenture,Data Engineer,New Delhi,Data Engineer,972097.0
Tech Mahindra,Data Engineer,New Delhi,Data Engineer,540800.0
Cognizant Technology Solutions,Data Engineer,New Delhi,Data Engineer,909909.0
Google,Data Engineer,New Delhi,Data Engineer,736515.0
Guardian Life,Data Engineer,New Delhi,Data Engineer,518827.0
Busigence Technologies,Data Engineer,New Delhi,Data Engineer,463788.0
Inference Labs,Data Engineer,New Delhi,Data Engineer,677584.0
Tata Consultancy Services (North America),Data Engineer,New Delhi,Data Engineer,101809.0
Ankaha,Data Engineer,New Delhi,Data Engineer,450000.0
Innovaccer,Data Engineer,New Delhi,Data Engineer,443306.0
Delhivery,Data Engineer,New Delhi,Data Engineer,1412565.0
CTU,Data Engineer,New Delhi,Data Engineer,540276.0
MediaAgility,Data Engineer,New Delhi,Data Engineer,458143.0
CloudPrisma,Data Engineer,New Delhi,Data Engineer,361764.0
Bank of America,Data Engineer,New Delhi,Data Engineer,1507325.0
Adglobal360,Data Engineer,New Delhi,Data Engineer,1069128.0
PYRO,Data Engineer,New Delhi,Data Engineer,127452.0
Hexaware Technologies,Data Engineer,New Delhi,Data Engineer,735792.0
Advanced Infrastructure Engineering,Data Engineer,New Delhi,Data Engineer,363228.0
Gartner,Data Engineer,New Delhi,Data Engineer,624717.0
LUMIQ,Data Engineer,New Delhi,Data Engineer,322465.0
i2e Consulting,Data Engineer,New Delhi,Data Engineer,1044468.0
AI Touch,Data Engineer,New Delhi,Data Engineer,181620.0
S&P Global,Data Engineer,New Delhi,Data Engineer,1230555.0
Valiance Solutions,Data Engineer,New Delhi,Data Engineer,1210776.0
Unified Healthcare Group,Data Engineer,New Delhi,Data Engineer,844641.0
MedTourEasy,Data Engineer,New Delhi,Data Engineer,149932.0
Rahul Infotech,Data Engineer,New Delhi,Data Engineer,400000.0
American Management Association,Data Engineer,New Delhi,Data Engineer,566052.0
PwC,Data Engineer,New Delhi,Data Engineer,367195.0
Ericsson IT Solutions & Services,Data Engineer,New Delhi,Data Engineer,1527142.0
Faintel,Data Engineer,New Delhi,Data Engineer,180876.0
Essentia SoftServ,Data Engineer,New Delhi,Data Engineer,240000.0
Concirrus,Data Engineer,New Delhi,Data Engineer,620027.0
Software Data (India),Data Engineer,New Delhi,Data Engineer,509047.0
naidu,Data Engineer,New Delhi,Data Engineer,1257890.0
Atlan,Data Engineer,New Delhi,Data Engineer,213408.0
Capgemini Invent,Data Engineer,New Delhi,Data Engineer,1243164.0
Marks & Spencer,Data Engineer,New Delhi,Data Engineer,828777.0
ParallelDots,Data Engineer,New Delhi,Data Engineer,588636.0
Josh Technology Group,Data Engineer,New Delhi,Data Engineer,722161.0
Team Computers,Data Engineer,New Delhi,Data Engineer,423080.0
OLX Group,Data Engineer,New Delhi,Data Engineer,3644181.0
Baker Hughes,Data Engineer,New Delhi,Data Engineer,169396.0
Deloitte,Data Engineer,New Delhi,Data Engineer,1004884.0
Incubit,Data Engineer,New Delhi,Data Engineer,2452654.0
Saurav pandey,Data Engineer,New Delhi,Data Engineer,800000.0
McKinsey Knowledge Center,Data Engineer,New Delhi,Data Engineer,1665911.0
Anonymous Content,Data Engineer,New Delhi,Data Engineer,461956.0
RiM LaS,Data Engineer,New Delhi,Data Engineer,308214.0
Waqar Ahmed,Data Engineer,New Delhi,Data Engineer,100000.0
STMicroelectronics,Data Engineer,New Delhi,Data Engineer,374830.0
PeopleStrong Technologies,Data Engineer,New Delhi,Data Engineer,82037.0
Snapdeal,Data Engineer,New Delhi,Data Engineer,1230555.0
MothersonSumi INfotech and Designs,Data Engineer,New Delhi,Data Engineer,775034.0
Bäckerei-Conditorei Fleischli,Data Engineer,New Delhi,Data Engineer,1242238.0
Impressico Business Solutions,Data Engineer,New Delhi,Data Engineer,602930.0
Connaizen Software,Data Engineer,New Delhi,Data Engineer,2265784.0
Olcademy,Data Engineer,New Delhi,Data Engineer,204000.0
NLB Services,Data Engineer,New Delhi,Data Engineer,1808796.0
HT Media,Data Engineer,New Delhi,Data Engineer,602928.0
RedCarpet,Data Engineer,New Delhi,Data Engineer,223812.0
Chandigarh Group,Data Engineer,New Delhi,Data Engineer,205476.0
Bobble Keyboard,Data Engineer,New Delhi,Data Engineer,104295.0
Beam Suntory,Data Engineer,New Delhi,Data Engineer,1478425.0
Super Highway Labs,Data Engineer,New Delhi,Data Engineer,3665141.0
Yogesh Chandra Pant,Data Engineer,New Delhi,Data Engineer,618387.0
GNA Serveis Telemàtics,Data Engineer,New Delhi,Data Engineer,573621.0
ASSAD,Data Engineer,New Delhi,Data Engineer,517986.0
American Express,Data Engineer,New Delhi,Data Engineer,1600000.0
ABC Supply Co.,Data Engineer,New Delhi,Data Engineer,524121.0
DXC Technology,Data Engineer,New Delhi,Data Engineer,904395.0
Analytics Vidhya,Data Engineer,New Delhi,Data Engineer,1513955.0
Konkasoft,Data Engineer,New Delhi,Data Engineer,100488.0
Unifytech,Data Engineer,New Delhi,Data Engineer,1129307.0
J.P. Morgan,Data Engineer,New Delhi,Data Engineer,1221714.0
EY,Data Engineer,New Delhi,Data Engineer,469612.0
Boston Scientific,Data Engineer,New Delhi,Data Engineer,2707106.0
Tech Data,Data Engineer,New Delhi,Data Engineer,361764.0
Gemini Solutions,Data Engineer,New Delhi,Data Engineer,904395.0
Sharda University,Data Engineer,New Delhi,Data Engineer,145296.0
FDS,Data Engineer,New Delhi,Data Engineer,1200000.0
Gemini Solutions,Data Engineer,New Delhi,Data Engineer,180000.0
Fresherworld.com,Data Engineer,New Delhi,Data Engineer,351709.0
hvjhv,Data Engineer,New Delhi,Data Engineer,814476.0
PlaySimple Games,Data Engineer,New Delhi,Data Engineer,240000.0
Goals101,Data Engineer,New Delhi,Data Engineer,1541071.0
Wipro Digital,Data Engineer,New Delhi,Data Engineer,862674.0
Dell Technologies,Data Engineer,New Delhi,Data Engineer,2000000.0
Atos-Syntel,Data Engineer,New Delhi,Data Engineer,938347.0
Datopic,Data Engineer,New Delhi,Data Engineer,735350.0
Publicis Sapient,Data Engineer,New Delhi,Data Engineer,2500000.0
Adobe,Data Engineer,New Delhi,Data Engineer,413830.0
Anonymous,Data Engineer,New Delhi,Data Engineer,402934.0
Dew Solutions,Data Engineer,New Delhi,Data Engineer,1489702.0
Xceedance,Data Engineer,New Delhi,Data Engineer,1506828.0
LinkedIn,Data Engineer,New Delhi,Data Engineer,1288344.0
Prateek Mishra,Data Engineer,New Delhi,Data Engineer,375456.0
DAAS Labs,Data Engineer,New Delhi,Data Engineer,375456.0
IFI Techsolutions,Data Engineer,New Delhi,Data Engineer,300000.0
TEKsystems,Data Engineer,New Delhi,Data Engineer,1643809.0
Flipkart,Data Engineer,New Delhi,Data Engineer,967394.0
Northcorp Software,Data Engineer,New Delhi,Data Engineer,278976.0
None of Your Business Boutique,Data Engineer,New Delhi,Data Engineer,2452654.0
Asian Oilfield Services,Data Engineer,New Delhi,Data Engineer,2207388.0
HARMAN,Data Engineer,New Delhi,Data Engineer,1628952.0
Sama Technology,Data Engineer,New Delhi,Data Engineer,2210744.0
Srijan Technologies,Data Engineer,New Delhi,Data Engineer,864369.0
IndiaLends,Data Engineer,New Delhi,Data Engineer,373260.0
Diverse Lynx,Data Engineer,New Delhi,Data Engineer,1074883.0
Rackspace Technology,Data Engineer,New Delhi,Data Engineer,1547487.0
Absolutdata,Data Engineer,New Delhi,Data Engineer,521474.0
Coforge Senior,Data Engineer,New Delhi,Data Engineer,1476259.0
Quantiphi,Data Engineer,Mumbai,Data Engineer,730063.0
LTI,Data Engineer,Mumbai,Data Engineer,500000.0
Tata Consultancy Services,Data Engineer,Mumbai,Data Engineer,500000.0
Jio,Data Engineer,Mumbai,Data Engineer,530128.0
Fractal,Data Engineer,Mumbai,Data Engineer,1100000.0
Accenture,Data Engineer,Mumbai,Data Engineer,630000.0
Mactores,Data Engineer,Mumbai,Data Engineer,542342.0
Capgemini,Data Engineer,Mumbai,Data Engineer,695747.0
Deloitte,Data Engineer,Mumbai,Data Engineer,744034.0
IBM,Data Engineer,Mumbai,Data Engineer,1018095.0
Exponentia DataLabs,Data Engineer,Mumbai,Data Engineer,621583.0
Reliance Industries,Data Engineer,Mumbai,Data Engineer,644930.0
Morgan Stanley,Data Engineer,Mumbai,Data Engineer,909682.0
Bank of America,Data Engineer,Mumbai,Data Engineer,928488.0
TCS,Data Engineer,Mumbai,Data Engineer,459892.0
PwC,Data Engineer,Mumbai,Data Engineer,1077564.0
GEP,Data Engineer,Mumbai,Data Engineer,1321470.0
Lumiq (India),Data Engineer,Mumbai,Data Engineer,795858.0
IFI Techsolutions,Data Engineer,Mumbai,Data Engineer,353152.0
Fresher,Data Engineer,Mumbai,Data Engineer,362640.0
Quantiphi,Data Engineer,Mumbai,Data Engineer,613152.0
Testbook.com,Data Engineer,Mumbai,Data Engineer,612517.0
General Mills,Data Engineer,Mumbai,Data Engineer,331509.0
PayU,Data Engineer,Mumbai,Data Engineer,515940.0
Fractal,Data Engineer,Mumbai,Data Engineer,1230982.0
Tata Consultancy Services (North America),Data Engineer,Mumbai,Data Engineer,1000000.0
TCG DIGITAL,Data Engineer,Mumbai,Data Engineer,524564.0
Enovate Skill,Data Engineer,Mumbai,Data Engineer,106209.0
DAT Engineering,Data Engineer,Mumbai,Data Engineer,562248.0
Team Computers,Data Engineer,Mumbai,Data Engineer,311052.0
Fundnel,Data Engineer,Mumbai,Data Engineer,618995.0
Mactores,Data Engineer,Mumbai,Data Engineer,129768.0
Advisory Board,Data Engineer,Mumbai,Data Engineer,414388.0
NGDATA,Data Engineer,Mumbai,Data Engineer,1555257.0
Colgate-Palmolive,Data Engineer,Mumbai,Data Engineer,515940.0
AmyGB,Data Engineer,Mumbai,Data Engineer,488208.0
Sunrise Senior Living,Data Engineer,Mumbai,Data Engineer,100000.0
Cogoport,Data Engineer,Mumbai,Data Engineer,2000000.0
Cipla,Data Engineer,Mumbai,Data Engineer,1088000.0
Quantiphi,Data Engineer,Mumbai,Data Engineer,276000.0
Tata Consultancy Services,Data Engineer,Mumbai,Data Engineer,846156.0
Christian College of Engineering & Technology (CCET),Data Engineer,Mumbai,Data Engineer,123286.0
Course5 Intelligence,Data Engineer,Mumbai,Data Engineer,154788.0
TDL,Data Engineer,Mumbai,Data Engineer,1511001.0
TeamLease Staffing Solutions,Data Engineer,Mumbai,Data Engineer,573527.0
Tata Consultancy Services,Data Engineer,Mumbai,Data Engineer,234362.0
Quantiply,Data Engineer,Mumbai,Data Engineer,908078.0
ICS Consultancy,Data Engineer,Mumbai,Data Engineer,1881045.0
MAERSK,Data Engineer,Mumbai,Data Engineer,1200000.0
American Automobile Association (AAA),Data Engineer,Mumbai,Data Engineer,1139568.0
Jost Hurler,Data Engineer,Mumbai,Data Engineer,311051.0
Vistaar Technologies,Data Engineer,Mumbai,Data Engineer,618995.0
i2e Consulting,Data Engineer,Mumbai,Data Engineer,720000.0
Bank of America Merrill Lynch,Data Engineer,Mumbai,Data Engineer,1232857.0
B&B Analytics,Data Engineer,Mumbai,Data Engineer,67764.0
Cuelogic Technologies,Data Engineer,Mumbai,Data Engineer,1100000.0
Netcore Solutions,Data Engineer,Mumbai,Data Engineer,1612324.0
CitiusTech,Data Engineer,Mumbai,Data Engineer,1988533.0
Algo Engines,Data Engineer,Mumbai,Data Engineer,1200000.0
Quantcast,Data Engineer,Mumbai,Data Engineer,2014668.0
PharmEasy,Data Engineer,Mumbai,Data Engineer,233580.0
Bajaj Finance,Data Engineer,Mumbai,Data Engineer,308220.0
ZEE5,Data Engineer,Mumbai,Data Engineer,706283.0
Naerial Consultancy,Data Engineer,Mumbai,Data Engineer,1042947.0
Purplle.com,Data Engineer,Mumbai,Data Engineer,2014668.0
Oneture Technologies,Data Engineer,Mumbai,Data Engineer,1068999.0
Larsen and toubro e engineering solutions,Data Engineer,Mumbai,Data Engineer,371400.0
Liases Foras,Data Engineer,Mumbai,Data Engineer,305428.0
Bookmyshow,Data Engineer,Mumbai,Data Engineer,1237990.0
Challenger Technologies,Data Engineer,Mumbai,Data Engineer,108408.0
At,Data Engineer,Mumbai,Data Engineer,1016376.0
Kutumbh Care,Data Engineer,Mumbai,Data Engineer,311716.0
Morgan Stanley,Data Engineer,Mumbai,Data Engineer,981061.0
Daten & Wissen,Data Engineer,Mumbai,Data Engineer,385890.0
Ascent Health & Wellness Solutions,Data Engineer,Mumbai,Data Engineer,322465.0
Edwards Lifesciences,Data Engineer,Mumbai,Data Engineer,1900000.0
Ugam,Data Engineer,Mumbai,Data Engineer,502441.0
Exeliq Consulting,Data Engineer,Mumbai,Data Engineer,891759.0
ANB Systems,Data Engineer,Mumbai,Data Engineer,1500000.0
Veritas Collaborative,Data Engineer,Mumbai,Data Engineer,1062087.0
Celebal Technologies,Data Engineer,Mumbai,Data Engineer,463374.0
TCG Digital,Data Engineer,Mumbai,Data Engineer,520597.0
Danpal,Data Engineer,Mumbai,Data Engineer,322077.0
iPredictt Data Science Labs,Data Engineer,Mumbai,Data Engineer,708995.0
FRA,Data Engineer,Mumbai,Data Engineer,735796.0
HHH,Data Engineer,Mumbai,Data Engineer,580440.0
Javis,Data Engineer,Mumbai,Data Engineer,1232857.0
AthenasOwl,Data Engineer,Mumbai,Data Engineer,1249434.0
HCL Technologies,Data Engineer,Mumbai,Data Engineer,321853.0
Directi,Data Engineer,Mumbai,Data Engineer,1860082.0
Ingram Micro,Data Engineer,Mumbai,Data Engineer,179292.0
Aays Analytics,Data Engineer,Mumbai,Data Engineer,894346.0
Priceline.com,Data Engineer,Mumbai,Data Engineer,2540253.0
KIT,Data Engineer,Mumbai,Data Engineer,308220.0
Bizongo,Data Engineer,Mumbai,Data Engineer,2597406.0
Bewakoof Brands,Data Engineer,Mumbai,Data Engineer,932374.0
Nikhil Analytics,Data Engineer,Mumbai,Data Engineer,353141.0
Collinson,Data Engineer,Mumbai,Data Engineer,1743621.0
EC-Mobility,Data Engineer,Mumbai,Data Engineer,184932.0
Simple Logic IT,Data Engineer,Mumbai,Data Engineer,301464.0
Muoro,Data Engineer,Mumbai,Data Engineer,964692.0
Kiara Automotora,Data Engineer,Mumbai,Data Engineer,633480.0
Seernet Technologies,Data Engineer,Mumbai,Data Engineer,3123584.0
Axis Bank,Data Engineer,Mumbai,Data Engineer,602928.0
The Jaypee Group,Data Engineer,Mumbai,Data Engineer,725787.0
PayNearby,Data Engineer,Mumbai,Data Engineer,650000.0
Anand Rathi,Data Engineer,Mumbai,Data Engineer,1095095.0
Google,Data Engineer,Mumbai,Data Engineer,725787.0
Joulon,Data Engineer,Mumbai,Data Engineer,322464.0
Numer8,Data Engineer,Mumbai,Data Engineer,128988.0
Digihealth,Data Engineer,Mumbai,Data Engineer,234082.0
Nomura Holdings,Data Engineer,Mumbai,Data Engineer,503667.0
Episource,Data Engineer,Mumbai,Data Engineer,1090171.0
Teradata,Data Engineer,Mumbai,Data Engineer,1561792.0
Endurance International Group,Data Engineer,Mumbai,Data Engineer,3108546.0
Craftsvilla.com,Data Engineer,Mumbai,Data Engineer,1953624.0
Optum,Data Engineer,Mumbai,Data Engineer,908078.0
Dream11,Data Engineer,Mumbai,Data Engineer,2009767.0
Quantiphi Senior,Data Engineer,Mumbai,Data Engineer,1080000.0
LTI Senior,Data Engineer,Mumbai,Data Engineer,886686.0
Fractal Senior,Data Engineer,Mumbai,Data Engineer,2051223.0
Fractal Big,Data Engineer,Mumbai,Data Engineer,865380.0
Tata Consultancy Services Big,Data Engineer,Mumbai,Data Engineer,550000.0
Quantiphi,Machine Learning Engineer,Bangalore,ML Engineer,875066.0
Tata Consultancy Services,Machine Learning Engineer,Bangalore,ML Engineer,490531.0
Accenture,Machine Learning Engineer,Bangalore,ML Engineer,748712.0
Amazon,Machine Learning Engineer,Bangalore,ML Engineer,1525549.0
Intel Corporation,Machine Learning Engineer,Bangalore,ML Engineer,625152.0
First Student,Machine Learning Engineer,Bangalore,ML Engineer,369852.0
Google,Machine Learning Engineer,Bangalore,ML Engineer,1244206.0
Ignitarium Technology Solutions,Machine Learning Engineer,Bangalore,ML Engineer,730063.0
Infosys,Machine Learning Engineer,Bangalore,ML Engineer,832266.0
Wipro,Machine Learning Engineer,Bangalore,ML Engineer,783333.0
HCL Technologies,Machine Learning Engineer,Bangalore,ML Engineer,1193616.0
Deloitte,Machine Learning Engineer,Bangalore,ML Engineer,1088590.0
Oracle,Machine Learning Engineer,Bangalore,ML Engineer,931048.0
Fresher,Machine Learning Engineer,Bangalore,ML Engineer,363036.0
Microsoft,Machine Learning Engineer,Bangalore,ML Engineer,2340910.0
Wipro Technologies,Machine Learning Engineer,Bangalore,ML Engineer,575209.0
Mercedes-Benz Research and Development India,Machine Learning Engineer,Bangalore,ML Engineer,1521127.0
Continental,Machine Learning Engineer,Bangalore,ML Engineer,589116.0
Subex,Machine Learning Engineer,Bangalore,ML Engineer,927200.0
Text Mercato,Machine Learning Engineer,Bangalore,ML Engineer,338722.0
HyperVerge,Machine Learning Engineer,Bangalore,ML Engineer,1168458.0
Quale Infotech,Machine Learning Engineer,Bangalore,ML Engineer,665000.0
BlueOptima,Machine Learning Engineer,Bangalore,ML Engineer,1180965.0
Sixth Energy Technologies,Machine Learning Engineer,Bangalore,ML Engineer,310014.0
Qualitas Technologies,Machine Learning Engineer,Bangalore,ML Engineer,562103.0
Graphene (Singapore),Machine Learning Engineer,Bangalore,ML Engineer,991010.0
NewSpace Research and Technologies,Machine Learning Engineer,Bangalore,ML Engineer,1000000.0
Uncanny Vision,Machine Learning Engineer,Bangalore,ML Engineer,984047.0
Openstream,Machine Learning Engineer,Bangalore,ML Engineer,551847.0
Avaamo,Machine Learning Engineer,Bangalore,ML Engineer,2452646.0
Lucida Technologies,Machine Learning Engineer,Bangalore,ML Engineer,636937.0
The Alacer Group,Machine Learning Engineer,Bangalore,ML Engineer,1515264.0
IceCream Labs,Machine Learning Engineer,Bangalore,ML Engineer,1027889.0
Digital Aristotle,Machine Learning Engineer,Bangalore,ML Engineer,1012824.0
Chefling,Machine Learning Engineer,Bangalore,ML Engineer,1608545.0
Tardid,Machine Learning Engineer,Bangalore,ML Engineer,562282.0
Pixuate,Machine Learning Engineer,Bangalore,ML Engineer,709492.0
Qwickbit Technologies,Machine Learning Engineer,Bangalore,ML Engineer,338792.0
Vectra AI,Machine Learning Engineer,Bangalore,ML Engineer,1008975.0
Cognizant Technology Solutions,Machine Learning Engineer,Bangalore,ML Engineer,425000.0
Accenture,Machine Learning Engineer,Bangalore,ML Engineer,407238.0
Amazon,Machine Learning Engineer,Bangalore,ML Engineer,1507325.0
EY,Machine Learning Engineer,Bangalore,ML Engineer,2823268.0
Fresher,Machine Learning Engineer,Bangalore,ML Engineer,183252.0
Fresher,Machine Learning Engineer,Bangalore,ML Engineer,660000.0
PwC,Machine Learning Engineer,Bangalore,ML Engineer,316740.0
Microsoft,Machine Learning Engineer,Bangalore,ML Engineer,621588.0
ABC,Machine Learning Engineer,Bangalore,ML Engineer,1467538.0
Mphasis,Machine Learning Engineer,Bangalore,ML Engineer,1129307.0
Flipkart,Machine Learning Engineer,Bangalore,ML Engineer,128986.0
Virtusa,Machine Learning Engineer,Bangalore,ML Engineer,734390.0
SAP,Machine Learning Engineer,Bangalore,ML Engineer,355680.0
Persistent Systems,Machine Learning Engineer,Bangalore,ML Engineer,957009.0
Robert Bosch India,Machine Learning Engineer,Bangalore,ML Engineer,909200.0
DONE by NONE,Machine Learning Engineer,Bangalore,ML Engineer,800000.0
Samsung R&D Institute India - Bangalore,Machine Learning Engineer,Bangalore,ML Engineer,185520.0
Robert Bosch,Machine Learning Engineer,Bangalore,ML Engineer,677584.0
Siemens,Machine Learning Engineer,Bangalore,ML Engineer,844641.0
Adobe,Machine Learning Engineer,Bangalore,ML Engineer,65880.0
Nones,Machine Learning Engineer,Bangalore,ML Engineer,1208801.0
Intel Corporation,Machine Learning Engineer,Bangalore,ML Engineer,390576.0
Qualcomm,Machine Learning Engineer,Bangalore,ML Engineer,1550069.0
Anonymous Content,Machine Learning Engineer,Bangalore,ML Engineer,1082172.0
Fidelity Investments,Machine Learning Engineer,Bangalore,ML Engineer,1055802.0
Self Opportunity,Machine Learning Engineer,Bangalore,ML Engineer,300000.0
Philips,Machine Learning Engineer,Bangalore,ML Engineer,426816.0
Philips,Machine Learning Engineer,Bangalore,ML Engineer,2300000.0
Tata Elxsi,Machine Learning Engineer,Bangalore,ML Engineer,724874.0
Ola,Machine Learning Engineer,Bangalore,ML Engineer,1628952.0
QuEST Global,Machine Learning Engineer,Bangalore,ML Engineer,367041.0
Mercedes-Benz Research and Development India,Machine Learning Engineer,Bangalore,ML Engineer,916285.0
HP Inc.,Machine Learning Engineer,Bangalore,ML Engineer,1289859.0
Shell,Machine Learning Engineer,Bangalore,ML Engineer,1289859.0
PayPal,Machine Learning Engineer,Bangalore,ML Engineer,1808790.0
Legato Health Technologies,Machine Learning Engineer,Bangalore,ML Engineer,1400000.0
Citrix,Machine Learning Engineer,Bangalore,ML Engineer,1944435.0
Datamatics Global Services,Machine Learning Engineer,Bangalore,ML Engineer,88502.0
Quantiphi,Machine Learning Engineer,Bangalore,ML Engineer,283200.0
Indian Institute of Science,Machine Learning Engineer,Bangalore,ML Engineer,2063316.0
Optum Global Solutions,Machine Learning Engineer,Bangalore,ML Engineer,452198.0
Apple,Machine Learning Engineer,Bangalore,ML Engineer,515940.0
